,age,workclass,fnlwgt,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
8869,0.13146279083665782,3,0.39028978068324516,9,4,11,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
10466,-0.7168854341795278,3,-0.6376101948684735,13,4,9,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
4854,-1.7940955430292727,6,1.3688369483686293,9,4,12,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
17471,-1.5160643497827802,3,-0.4722763877017348,10,4,6,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
2462,-0.018735596209870836,3,2.123921967565857,10,2,11,0,4,1,3.3368949773685843,-0.22296281257283612,0.3706978912117306,38
11382,-1.6516031067192836,3,0.2747155501011811,10,4,7,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
32045,0.7219570863477152,3,0.5229099476570348,13,2,4,0,4,1,-0.3002123014789703,-0.22296281257283612,1.9895452213847737,38
10071,0.273955227146647,5,-0.7570861704529834,10,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
10919,-0.6194019772687447,3,0.37013389388558243,10,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
24368,0.273955227146647,3,-0.9331436222981834,13,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
19997,0.34255114341352566,3,0.27852619184973965,9,0,8,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,12
14010,-0.6194019772687447,3,-0.11390851915614188,13,2,12,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
1898,0.273955227146647,3,0.5539159646438556,14,2,3,0,4,1,3.60921413168633,-0.22296281257283612,0.7754097237549914,38
7639,-0.7168854341795278,3,1.1977900197555393,2,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,0.20881315819442622,25
14288,-0.5252236884566054,3,1.2754813152614475,16,4,9,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
32070,1.0028014377679884,3,-0.9202500298615266,8,2,14,5,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
26529,0.4094939840831503,1,0.24498927172092305,12,2,3,5,4,0,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
23783,0.5387262832392657,3,0.43067949365075703,9,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
15824,0.8377235643761702,0,0.3805255822634327,9,6,0,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
4441,-1.6516031067192836,3,-0.4722763877017348,10,4,14,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
1597,0.8938465531625894,4,-0.01975873980988784,15,2,9,0,4,1,4.37970160330825,-0.22296281257283612,3.203680719014556,38
15841,0.8377235643761702,3,0.2601328413880172,13,4,3,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
11653,-0.6194019772687447,3,-0.18701684771499183,9,4,5,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
24297,-0.018735596209870836,3,-0.07662326964191123,13,0,11,2,1,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,34
14435,0.7219570863477152,3,0.8595462209757089,9,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
18414,-1.9442939300758013,3,-0.5172576374028419,8,4,0,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
41,0.47486155198064567,3,-0.5177115861633,14,0,3,4,4,0,-0.3002123014789703,4.690253027695081,-0.034013941331530254,38
12628,0.7219570863477152,1,0.054265349827942996,10,0,13,4,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
5508,0.13146279083665782,3,-1.0344922448014426,9,0,7,4,4,0,-0.3002123014789703,-0.22296281257283612,0.6135249907376871,38
884,0.8377235643761702,3,-2.445000542356154,10,2,3,0,4,1,-0.3002123014789703,4.502451899793034,-0.034013941331530254,38
25598,-0.9227568960979422,3,0.2210360099473133,13,4,9,1,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
16273,1.1076438220528073,3,-0.2362889217997433,9,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
6951,1.208672899686404,0,-0.32794783512506775,13,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
5699,-0.3459360988692954,3,-0.014834421276823129,4,6,14,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
15718,1.1076438220528073,3,-1.1815690824419085,13,4,7,1,4,0,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
30276,-0.7168854341795278,5,-2.5810806314864836,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
669,0.4094939840831503,3,1.2197950288265078,9,2,13,0,4,1,-0.3002123014789703,4.50740925251077,0.7754097237549914,38
21540,-0.4341337751256561,3,0.07998919611731688,13,4,3,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
22594,-0.0969941081635854,3,0.09083416245879362,10,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
16921,1.6651057015019428,3,-0.9916303463574444,6,6,13,1,4,0,-0.3002123014789703,-0.22296281257283612,-2.381342570082443,38
17080,0.8377235643761702,1,0.029154343707158824,9,2,10,0,4,1,-0.3002123014789703,-0.22296281257283612,1.2610639228069043,38
12403,-1.0317117807033411,3,1.7685725564659234,9,0,7,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,25
26733,1.7068808264610504,3,0.563004270792101,9,2,8,5,2,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
16203,0.273955227146647,3,0.8391882243865099,12,0,3,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
26488,-1.5160643497827802,3,0.46835997866959217,9,4,2,3,4,1,-0.3002123014789703,-0.22296281257283612,-2.2194578370651388,38
17751,-1.6516031067192836,3,-1.0222088022573668,9,2,14,5,4,0,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
7648,-0.6194019772687447,3,1.0767224768828725,9,0,14,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
10086,-1.5160643497827802,3,0.2036083577619005,10,4,7,3,4,1,-0.3002123014789703,-0.22296281257283612,-2.0575731040478344,38
13522,-1.1451150144725477,3,0.3096783026375181,9,2,10,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
17003,0.05737857487379639,3,0.24093510454347,9,2,7,0,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
19683,0.34255114341352566,3,2.574564378175484,10,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
1646,1.400334645409324,3,0.05913887261839852,9,2,7,5,4,0,4.37970160330825,-0.22296281257283612,-0.034013941331530254,38
16977,0.5387262832392657,3,-0.6607542256733935,10,2,3,5,4,0,-0.3002123014789703,-0.22296281257283612,2.3942570539280346,38
2359,0.47486155198064567,3,-0.5601370019129271,9,4,0,4,4,0,3.383118880942732,-0.22296281257283612,0.20881315819442622,38
16709,0.273955227146647,3,-0.15240446578940323,9,5,11,4,2,0,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
17057,0.7219570863477152,3,-0.24582999983319978,10,2,2,0,0,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20956,2.526714063672002,3,-0.21930328681978084,10,0,11,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.27684104085748673,38
19864,1.257842209099336,4,1.327805725830077,9,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
14933,-0.9227568960979422,3,0.14726294380032512,9,0,5,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
24247,-0.018735596209870836,3,1.5180787904811222,10,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
17878,1.6651057015019428,3,-0.20312910257547645,9,6,8,1,4,0,-0.3002123014789703,-0.22296281257283612,-2.6241696696083996,38
15390,1.0028014377679884,3,-0.005968906532732179,12,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
24488,-1.1451150144725477,3,-0.930984459124999,7,4,6,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
9356,1.5358734023458271,3,-1.3456741259817333,9,2,13,5,1,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
11215,0.6011557298060716,3,-1.581941770730959,13,5,3,1,4,0,-0.3002123014789703,-0.22296281257283612,1.180121556298252,38
12952,-1.5160643497827802,3,0.5932196208694538,9,4,5,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
15276,0.7804433193933827,3,0.07710300595583794,10,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
22513,0.13146279083665782,5,0.7430609713452652,7,0,3,1,4,1,-0.3002123014789703,-0.22296281257283612,1.180121556298252,38
17613,-0.4341337751256561,3,1.366443695902237,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,1.9895452213847737,38
30501,-0.0969941081635854,3,1.1574302505607175,10,4,3,1,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
9419,0.8377235643761702,3,-0.518014290540924,9,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
24014,1.0028014377679884,3,-0.6813705221681348,10,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,10
27145,-0.7168854341795278,3,-0.15640221852643924,9,0,13,1,4,1,-0.3002123014789703,-0.22296281257283612,2.3942570539280346,38
8495,-0.4341337751256561,6,-0.5731892321155551,12,5,7,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
28506,-1.9442939300758013,3,0.6183878686900914,9,4,0,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
5764,0.273955227146647,3,-0.2727114753039343,12,0,0,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
11856,-1.6516031067192836,3,0.875790816848207,1,4,7,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.6815528734007475,38
21172,0.6011557298060716,4,-2.549300475786357,13,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,0.8563520902636436,38
12644,-1.5160643497827802,3,0.4191825450923481,10,4,13,3,4,1,-0.3002123014789703,-0.22296281257283612,-2.4622849365910953,38
12556,0.8377235643761702,1,-0.37766595199133135,10,4,7,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
13590,2.0570211247025885,3,-0.27291203709512496,9,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
20381,-1.1451150144725477,3,-0.09025199115139254,9,4,6,2,2,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
25893,1.7885924071741122,3,-0.11943856853120505,9,0,14,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20990,0.6011557298060716,3,0.03870109752859347,10,0,3,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
3032,0.13146279083665782,3,-1.1704635928160316,7,2,2,0,4,1,3.1762579154753734,-0.22296281257283612,-0.034013941331530254,38
3446,0.5387262832392657,3,-0.6350461025407684,14,2,0,0,4,1,3.06189931411397,-0.22296281257283612,0.7754097237549914,38
10184,0.47486155198064567,3,-2.061541780347231,10,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
19934,-0.177521295996111,0,0.11916460626516519,8,2,1,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
28774,0.34255114341352566,3,0.4894324166882413,9,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20029,0.05737857487379639,3,0.8808088088446147,9,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
7954,-1.6516031067192836,3,-0.4056818828534419,10,4,14,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
932,0.20362252216473475,3,1.232994840578414,7,0,2,1,4,1,-0.3002123014789703,4.498791411522778,0.4516402577203827,38
31858,-1.0317117807033411,3,0.21014757270843434,9,4,6,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
862,0.5387262832392657,5,1.2131515647423297,10,2,2,0,4,1,-0.3002123014789703,4.502451899793034,1.180121556298252,38
15953,2.0202259714252664,1,-2.607520713631659,9,0,0,1,4,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
1822,0.8938465531625894,5,-2.046278957171813,9,2,11,0,4,1,3.60921413168633,-0.22296281257283612,1.180121556298252,7
5807,1.8285642257023462,3,-2.632330604967737,9,2,4,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
24536,-0.4341337751256561,3,-0.10206814546394674,12,4,6,4,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
7540,0.05737857487379639,0,1.716394698404496,10,4,2,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
31888,-0.5252236884566054,4,0.38806278842416003,10,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.3577834073661389,38
17147,1.1586176092552094,6,-0.0657704601053616,10,2,0,5,4,0,-0.3002123014789703,-0.22296281257283612,-0.27684104085748673,38
8896,-1.7940955430292727,3,1.0411169731939973,9,4,14,1,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20939,-0.8179145118131231,3,0.4563266405340389,15,4,9,1,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
19446,1.4914245587402744,3,0.24317257349147645,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
9944,0.20362252216473475,3,0.4414687697129461,13,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
21899,-2.1030796298620413,3,-0.13402395778662837,6,4,9,3,3,0,-0.3002123014789703,-0.22296281257283612,-2.0575731040478344,38
13194,-1.9442939300758013,3,-2.8014482515976695,9,4,0,1,4,0,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
618,-0.3459360988692954,3,0.14787008007790217,13,2,12,0,4,1,-0.3002123014789703,4.50740925251077,-0.034013941331530254,38
26507,0.8938465531625894,4,1.0249560438113499,13,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
13546,1.1076438220528073,0,-3.185933114916738,13,0,3,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
1915,0.5387262832392657,3,-0.503753521808495,15,2,9,0,4,1,3.60921413168633,-0.22296281257283612,3.203680719014556,38
4811,0.4094939840831503,3,0.6892584448550148,9,2,2,0,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
21290,-0.6194019772687447,3,0.3362855566909968,10,5,8,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,12
9522,-0.177521295996111,3,1.0245223459620214,5,0,7,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
13150,-1.6516031067192836,3,0.3624082496240162,9,4,5,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
9219,1.4462529381151081,3,0.15675127008706657,9,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20907,0.273955227146647,3,-0.19803287677812695,6,0,6,1,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
16730,-1.2633453449544967,3,-1.6898349070274412,11,4,14,1,0,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
7624,1.0028014377679884,3,1.1320413457066167,10,0,9,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20528,-0.9227568960979422,3,0.3072044914311245,13,4,9,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
557,0.8377235643761702,3,-0.7306225810367695,12,2,11,5,4,0,-0.3002123014789703,4.50740925251077,-0.034013941331530254,38
32083,0.6622129889114339,3,-2.013579575933761,13,4,7,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
4870,-1.7940955430292727,3,0.2915603333080549,10,4,7,2,4,0,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
22445,-1.9442939300758013,3,0.22359534832408878,6,4,14,3,2,1,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
28167,-0.177521295996111,5,0.16394273324471909,12,4,2,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
10873,-0.2604526323639866,1,-1.035558235954866,13,4,9,1,2,0,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
2578,0.8938465531625894,1,0.3231511015205593,10,2,2,0,4,1,3.3368949773685843,-0.22296281257283612,-0.034013941331530254,38
26785,0.7804433193933827,6,-2.043910655123064,14,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,1.665775755350165,38
25582,1.5358734023458271,3,-0.7865843011704857,7,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
14076,-0.9227568960979422,3,0.7678230827427953,10,4,7,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
878,0.05737857487379639,3,0.80563286719782,10,2,3,0,2,1,-0.3002123014789703,4.502451899793034,1.584833388841513,4
6903,0.6622129889114339,1,0.8166922793372476,13,2,9,5,4,0,-0.3002123014789703,-0.22296281257283612,2.3942570539280346,38
22198,0.13146279083665782,3,-1.0683795128412417,11,4,12,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
21672,-0.8179145118131231,3,-0.3236424083523038,12,2,12,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20630,-0.177521295996111,5,-0.561734408029641,4,4,2,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
479,0.8938465531625894,4,0.3662441564422561,4,2,2,0,4,1,-0.3002123014789703,4.531624101854359,1.8276604883674694,38
3285,0.273955227146647,3,-0.15957469339343539,11,2,12,0,4,1,3.1087938896845655,-0.22296281257283612,-0.034013941331530254,38
17094,-0.8179145118131231,3,0.8190781030886578,10,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
11713,-1.5160643497827802,3,0.9196850630213182,10,4,13,3,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
7390,-0.5252236884566054,3,0.4003347634040317,9,2,5,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
19708,1.7885924071741122,5,-0.9286679530367794,10,6,4,1,4,0,-0.3002123014789703,-0.22296281257283612,-2.1385154705564866,38
6380,0.13146279083665782,3,0.7632486595752832,9,0,3,1,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
22645,0.47486155198064567,1,-0.5307939595289322,10,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,-1.89568837103053,38
12483,-1.9442939300758013,3,0.8007509598082176,10,4,14,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
18255,0.47486155198064567,3,-0.5724486394237386,13,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
18786,0.8377235643761702,3,-0.7617295572621423,15,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
10533,0.13146279083665782,3,0.037147931531471966,10,2,10,0,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
18437,0.20362252216473475,3,-0.09230481169636245,10,0,11,2,4,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
27354,-0.5252236884566054,3,0.04576826747423878,9,5,14,4,2,0,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
4569,0.6622129889114339,5,0.8772015756399464,12,5,2,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
5069,-0.3459360988692954,3,0.9353253385924476,13,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,2.3942570539280346,25
2395,-0.177521295996111,3,0.37976598043774584,13,2,9,0,4,1,3.3368949773685843,-0.22296281257283612,0.7754097237549914,38
6625,0.273955227146647,3,0.13457811556412103,9,0,7,1,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,11
12971,-0.2604526323639866,4,0.8993228309942333,16,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,4
9856,1.1076438220528073,5,-0.6151924054933853,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
25656,-0.5252236884566054,3,1.4518687949327873,9,4,6,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
10494,0.6011557298060716,4,-2.4660783794466834,13,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.19589867434883457,38
